siteid,spid,x,y,occ,group,alt,asp2,ontprec,ontprec4,ontprecsd,ontslp,onttemp,onttempsd,onttmin4,ontveg,watdist
11985,tgb,-80.07214,45.24889,0,bird,205,-4.71E-01,1133,68,20,0.2275963,45,10353,-5,2,613019.4
11986,tgb,-79.64977,43.08339,0,bird,205,7.07E-01,921,74,12,0.01037755,70,9540,16,4,851632.1
11987,tgb,-79.82389,43.57324,0,bird,205,-1.00E+00,867,67,13,0.3944774,64,9775,12,4,796811.6
11988,tgb,-79.8626,43.04169,0,bird,205,4.00E-02,944,77,11,0.04278775,69,9569,15,4,856071.9
10198,tgb,-91.1551,48.65749,0,bird,417,-4.61E-02,705,42,43,0.3430836,5,12643,-42,2,768378.5
11989,tgb,-79.69519,43.1576,0,bird,205,8.84E-01,910,73,12,0.05188776,69,9597,16,4,842994.4
11990,tgb,-77.03336,44.65386,0,bird,205,-9.56E-01,895,68,11,0.4922385,47,10624,-1,2,698821.3
11991,tgb,-81.13714,44.7222,0,bird,205,9.40E-01,1028,65,16,0.2723964,53,9424,2,4,682064.9
11992,tgb,-80.60013,46.03492,0,bird,205,9.35E-01,990,63,14,0.1392292,37,10897,-11,2,531385.9
11993,tgb,-80.85877,42.73359,0,bird,205,8.67E-01,1011,85,13,0.1879448,69,9568,15,4,897444.2
11994,tgb,-80.44673,44.54246,0,bird,205,9.97E-01,1009,65,13,0.4669796,54,9798,2,4,694179.5
11995,tgb,-81.13749,44.70675,0,bird,205,3.51E-01,1029,65,16,0.2332052,53,9432,2,2,683972.4
11996,tgb,-76.96634,44.73338,0,bird,205,-9.60E-01,886,67,11,0.02320492,46,10696,-2,2,691501.6
11997,tgb,-81.40697,46.01494,0,bird,205,-9.16E-01,903,61,15,1.830097,35,10506,-13,3,546787.8
11998,tgb,-78.46164,44.2027,0,bird,205,-1.41E-01,837,62,10,0.2706115,54,10063,5,4,730243.3
10001,tgb,-80.33632,47.4084,0,bird,577,5.11E-01,860,51,19,2.912768,-6,12153,-52,2,377684.6
10019,tgb,-80.20248,44.08252,0,bird,488,8.50E-01,939,64,11,0.3546589,41,9854,-9,5,742465.7
10199,tgb,-82.76654,46.93338,0,bird,417,7.25E-01,942,62,17,0.6478842,12,11274,-40,2,473584
11999,tgb,-79.93834,44.60572,0,bird,204,-8.32E-01,983,62,13,0.1353065,52,9993,0,3,682899.3
12000,tgb,-79.76521,43.14181,0,bird,204,-9.85E-01,919,74,12,0.1510991,69,9599,16,4,845110.6
12001,tgb,-81.99986,42.3334,0,bird,204,3.81E-01,920,80,14,0.1496669,79,9670,25,5,955456.9
12002,tgb,-82.1672,45.73224,0,bird,204,9.16E-01,878,64,15,0.4733923,40,10058,-10,4,594208.9
12003,tgb,-77.99145,44.37384,0,bird,204,-9.99E-01,859,65,9,0.04278775,50,10284,1,4,715137.9
12004,tgb,-78.52487,44.03341,0,bird,204,-9.40E-01,830,62,10,1.27627,57,9932,8,4,748219
12005,tgb,-78.80525,43.95669,0,bird,204,-9.83E-01,828,61,12,0.3176584,61,9895,11,4,754456.3
12006,tgb,-79.87171,43.10956,0,bird,204,-9.95E-01,933,76,11,0.4894964,69,9607,15,4,849345.9
12007,tgb,-80.00112,44.44847,0,bird,204,7.07E-01,943,61,12,0.2244997,54,9925,1,4,700640.8
12008,tgb,-81.09315,44.75884,0,bird,204,7.33E-01,1029,65,16,1.386832,53,9459,2,2,677613.8
10200,tgb,-78.83666,45.42267,0,bird,417,-8.63E-01,1028,67,13,0.4111851,26,10888,-23,3,592460.1
12009,tgb,-80.48999,45.83441,0,bird,204,-9.49E-01,1038,65,15,0.4480321,40,10707,-9,2,552063.3
12010,tgb,-80.25992,44.49355,0,bird,204,8.75E-01,971,63,13,0.810326,54,9849,1,4,697444.3
12011,tgb,-81.58716,42.53178,0,bird,204,-7.52E-01,974,81,15,0.4255984,73,9580,19,4,927179.3
12012,tgb,-80.11629,42.85282,0,bird,204,-9.38E-01,1000,86,10,0.01037755,70,9536,16,4,878450.3
12013,tgb,-79.36281,46.22336,0,bird,204,-7.79E-01,1024,65,16,0.5662006,33,11247,-17,5,501892.4
12014,tgb,-79.86339,43.54917,0,bird,204,4.01E-01,876,68,13,0.3025523,65,9775,12,4,799873.4
12015,tgb,-78.81188,43.97088,0,bird,203,-1.00E+00,828,61,12,0.3176584,60,9907,11,4,753486.8
12016,tgb,-79.72578,43.17954,0,bird,203,7.97E-01,909,73,12,0.3217008,69,9607,16,4,841138.7
12017,tgb,-78.23187,44.11961,0,bird,203,1.00E+00,838,64,9,0.1870834,55,10017,6,4,740712.3
12018,tgb,-79.92285,44.46782,0,bird,203,9.74E-01,947,61,12,0.1996154,54,9954,0,2,698319.6
10201,tgb,-91.8813,48.56821,0,bird,416,6.85E-01,693,46,42,0.4364661,6,12856,-37,3,819162
12019,tgb,-76.90805,44.57444,0,bird,203,-7.77E-01,913,69,11,0.3025523,47,10590,0,2,709649.7
12020,tgb,-81.85566,43.16385,0,bird,203,9.70E-01,950,77,10,0.3030857,68,9662,14,4,862868.1
12021,tgb,-82.14662,42.88089,0,bird,203,-5.55E-01,880,77,14,0.08105124,73,9747,17,5,898223.4
12022,tgb,-82.01236,42.3107,0,bird,203,-8.84E-01,920,80,14,0.2651847,80,9682,25,4,958452.3
12023,tgb,-80.25873,42.75774,0,bird,203,-8.53E-01,1019,89,11,0.4473105,71,9549,16,4,889907.1
12024,tgb,-82.04568,45.67073,0,bird,203,-2.56E-01,875,62,15,0.2201401,40,9947,-8,4,598433.2
12025,tgb,-82.42858,45.78338,0,bird,203,8.57E-01,881,66,16,0.05588482,39,10127,-10,3,593181
12026,tgb,-79.84929,43.0153,0,bird,203,6.12E-17,949,78,11,0.07338035,70,9543,17,4,858951.3
12027,tgb,-81.69117,43.54202,0,bird,203,-5.01E-01,1006,71,8,0.2849556,64,9567,10,4,819273.5
12028,tgb,-80.09978,46.20005,0,bird,203,-8.32E-01,1017,64,14,0.09339791,35,11176,-13,3,507795.7
10202,tgb,-80.68157,44.40944,0,bird,416,6.39E-01,1046,68,13,0.3944774,43,9698,-6,4,710839.4
12029,tgb,-77.6655,45.72343,0,bird,203,1.00E+00,863,59,17,1.858061,34,11347,-14,2,571125.8
12030,tgb,-76.9086,44.58228,0,bird,203,-3.42E-01,912,69,11,0.4922385,47,10580,0,2,708707.6
12031,tgb,-81.26891,44.83079,0,bird,203,-9.93E-01,997,63,16,0.3614262,52,9398,2,2,671693.7
12032,tgb,-82.89243,45.87947,0,bird,203,-4.81E-01,884,67,17,0.4259778,39,10179,-12,3,589834.3
12033,tgb,-79.76044,43.09306,0,bird,202,-1.00E+00,926,75,11,0.2723964,69,9572,16,4,850905.8
12034,tgb,-79.50288,43.7754,0,bird,202,-8.61E-01,827,61,13,0.4780327,63,9839,12,5,773782.9
12035,tgb,-89.55,53.91667,0,bird,202,3.16E-01,611,33,46,0.1249621,-46,14374,-96,2,264650.7
12036,tgb,-79.65221,44.87649,0,bird,202,-7.07E-01,1062,66,15,0.4570742,48,10225,-3,3,651779.1
12037,tgb,-79.69808,44.9403,0,bird,202,-8.32E-01,1083,67,15,0.1689339,48,10252,-3,2,645134.1
12038,tgb,-76.94342,44.67579,0,bird,202,5.75E-01,897,68,11,0.2512124,46,10661,-1,2,697664
10203,tgb,-78.7174,45.54996,0,bird,416,4.10E-01,1003,66,14,0.2098721,24,11006,-25,3,578598.4
12039,tgb,-79.74902,43.13648,0,bird,202,-9.90E-01,920,74,11,0.2181745,69,9582,16,4,846033.3
12040,tgb,-77.02891,44.65482,0,bird,202,-7.74E-01,895,68,11,0.4476714,47,10624,0,2,698821.3
12041,tgb,-79.88311,43.51672,0,bird,202,-8.52E-01,881,68,13,0.07338035,65,9772,13,5,803815.8
12042,tgb,-80.01715,43.23385,0,bird,202,6.40E-01,926,75,12,1.691336,67,9659,14,2,835372.1
12043,tgb,-81.03516,42.68503,0,bird,202,6.22E-01,1008,83,14,0.1949758,69,9552,15,4,904047.3
12044,tgb,-78.30812,44.30807,0,bird,202,-9.49E-01,846,63,9,0.2544072,52,10181,4,5,718878.7
12045,tgb,-79.50158,43.80854,0,bird,202,-4.06E-01,827,60,13,0.1776346,63,9859,12,5,770871.5
12046,tgb,-79.96687,45.09234,0,bird,202,-2.25E-01,1115,68,18,0.06961472,47,10268,-3,2,629760
12047,tgb,-78.06716,44.33139,0,bird,202,-1.24E-01,852,64,10,0.617506,51,10254,3,4,718163.4
12048,tgb,-79.63695,47.44796,0,bird,202,5.70E-01,880,51,21,2.860322,17,12144,-31,5,366527.3
10204,tgb,-78.49854,45.5805,0,bird,416,-9.47E-01,968,64,15,1.155066,23,11077,-26,2,576293.7
12049,tgb,-81.62678,42.52259,0,bird,202,-9.99E-01,970,81,15,0.07903305,74,9600,20,4,928752.6
12050,tgb,-80.12322,42.85255,0,bird,202,-8.38E-01,1000,86,10,0.08105124,71,9545,16,4,878494.1
12051,tgb,-82.20647,45.69793,0,bird,202,9.59E-01,874,64,15,0.5033787,40,10023,-9,4,599010.4
12052,tgb,-78.241,44.17191,0,bird,201,8.87E-01,838,63,10,0.09790156,54,10061,5,4,734844.9
12053,tgb,-82.08333,42.75,0,bird,201,3.16E-01,894,78,14,0.04151021,74,9733,20,4,912140.8
12054,tgb,-79.76424,43.09334,0,bird,201,-9.86E-01,926,75,11,0.2723964,69,9572,16,4,850929.5
12055,tgb,-82.67772,42.05469,0,bird,201,-8.17E-01,897,80,16,0.6897424,84,9842,32,4,998770
12056,tgb,-80.55294,42.61001,0,bird,201,-9.32E-01,1030,88,13,0.1411497,72,9531,16,4,908297.1
12057,tgb,-80.46708,42.65372,0,bird,201,-8.32E-01,1028,89,12,0.134908,72,9524,17,4,902820.8
12058,tgb,-79.28674,43.87689,0,bird,201,-9.91E-01,819,59,13,0.7581567,62,9880,12,5,763052.1
10205,tgb,-83.89986,48.04998,0,bird,416,8.94E-01,883,44,21,0.1183222,-2,11845,-53,3,392010
12059,tgb,-81.39454,45.09971,0,bird,201,-7.47E-01,949,61,15,0.1812356,49,9458,0,3,645294.6
12060,tgb,-81.83489,42.39457,0,bird,201,-9.42E-01,945,80,15,0.4737334,77,9655,23,4,947124.9
12061,tgb,-79.87763,43.5184,0,bird,201,-9.76E-01,879,68,13,0.07338035,65,9752,13,5,803783.2
12062,tgb,-82.11346,43.02879,0,bird,201,6.00E-01,893,77,14,0.1068433,71,9739,15,4,882452.5
12063,tgb,-78.38015,44.11861,0,bird,201,7.38E-01,831,63,10,0.1663644,55,9994,7,4,739514.8
12064,tgb,-81.59827,42.5279,0,bird,201,-9.01E-01,972,81,15,0.4214029,74,9589,20,4,928380.8
12065,tgb,-81.88674,42.43897,0,bird,201,7.23E-01,937,80,14,0.2602659,77,9669,22,4,942221.8
12066,tgb,-81.92156,45.89455,0,bird,201,-9.69E-01,885,63,15,1.183282,37,10207,-12,5,571478.3
12067,tgb,-82.20214,45.69764,0,bird,201,9.32E-01,874,64,15,0.5459651,40,10022,-8,4,598780.8
12068,tgb,-79.5888,43.83249,0,bird,200,-8.45E-01,835,61,13,0.4358489,62,9863,11,4,768081.8
10206,tgb,-78.26746,45.5476,0,bird,416,-9.32E-01,929,62,16,0.8864664,23,11111,-26,2,582254.6
12069,tgb,-89.2331,48.42596,0,bird,200,-9.56E-01,765,46,28,0.9103135,13,11769,-36,4,660917
12070,tgb,-81.6665,42.50007,0,bird,200,-8.38E-01,965,81,15,0.1791438,75,9608,20,4,932246.5
12071,tgb,-79.82971,43.57076,0,bird,200,-1.00E+00,869,67,13,0.1815325,65,9777,12,4,797810.8
12072,tgb,-78.78379,43.97382,0,bird,200,-9.32E-01,827,61,11,1.009296,60,9901,11,4,752628.6
12073,tgb,-78.32223,44.03882,0,bird,200,-9.83E-01,832,63,10,1.36883,56,9941,7,4,748683.3
12074,tgb,-79.78935,43.62766,0,bird,200,-7.07E-01,863,66,13,0.2645749,64,9795,12,4,791850.1
12075,tgb,-80.81648,42.65007,0,bird,200,8.57E-01,1016,86,14,0.5877559,70,9532,16,2,905782
12076,tgb,-82.2805,42.893,0,bird,200,1.96E-01,856,75,16,0.060511,74,9775,18,4,899698.6
12077,tgb,-79.38952,43.83387,0,bird,200,-7.71E-01,823,59,13,0.3777432,63,9855,12,4,767887.1
12078,tgb,-76.95402,44.68543,0,bird,200,6.12E-17,894,68,10,0.3906369,46,10661,-1,2,696551.8
10207,tgb,-80.17885,43.74212,0,bird,415,-8.53E-01,925,68,13,0.6463868,49,9818,-2,4,780035.8
12079,tgb,-81.88318,43.16673,0,bird,200,9.97E-01,944,77,10,0.2352741,68,9637,14,4,863309.9
12080,tgb,-77.68574,44.10215,0,bird,200,-9.98E-01,884,69,11,0.2929682,54,10136,3,4,748521.1
12081,tgb,-80.03239,45.34646,0,bird,200,-9.71E-01,1145,69,20,0.5638183,45,10446,-6,5,602096.8
12082,tgb,-79.63317,43.84339,0,bird,200,-1.00E+00,838,61,13,0.9181444,62,9858,10,4,767193.6
12083,tgb,-79.9254,44.80007,0,bird,200,6.64E-01,1037,64,15,0.290569,50,10084,-1,4,661501.3
12084,tgb,-79.95248,43.07225,0,bird,200,-9.49E-01,946,78,11,0.1160244,69,9614,15,5,852516.1
12085,tgb,-79.84153,43.56862,0,bird,200,-9.49E-01,869,67,13,0.1982621,65,9777,12,4,797840.9
12086,tgb,-79.42935,43.8353,0,bird,200,-8.98E-01,824,60,13,0.2929682,63,9855,12,4,767903.9
12087,tgb,-79.6497,43.12579,0,bird,200,-9.94E-01,913,73,11,0.2038857,70,9575,16,4,846781.6
12088,tgb,-79.88333,43.5,0,bird,200,-1.82E-02,883,69,13,0.3906369,65,9745,13,4,805754.5
10208,tgb,-81.10574,46.72091,0,bird,415,7.59E-01,888,58,18,1.530211,14,11503,-35,2,465841.3
12089,tgb,-79.19327,43.90777,0,bird,200,-8.60E-01,820,59,13,0.6765023,62,9899,12,4,759247.9
12090,tgb,-82.03095,42.2804,0,bird,200,1.10E-01,918,80,14,0.04640983,80,9679,26,4,961732.5
12091,tgb,-82.11652,42.86673,0,bird,200,-7.07E-01,886,77,14,0.0328167,73,9747,17,4,899489.9
12092,tgb,-81.98695,43.17605,0,bird,200,9.96E-01,929,77,11,0.1611025,69,9669,13,4,864020.1
12093,tgb,-78.33082,44.21737,0,bird,200,8.94E-01,837,63,10,0.06312417,54,10087,5,4,729290.4
12094,tgb,-78.04258,44.3266,0,bird,200,-8.02E-01,856,65,9,0.09397267,51,10229,3,4,719395.4
12095,tgb,-81.68939,43.56572,0,bird,200,-4.68E-01,1009,71,9,0.4674406,64,9562,10,4,816423.1
12096,tgb,-80.47328,45.86084,0,bird,200,-7.07E-01,1039,65,15,0.5009125,39,10746,-9,2,548984.9
12097,tgb,-82.4806,45.81869,0,bird,200,6.39E-01,884,66,16,1.215587,39,10182,-10,2,590062.8
12098,tgb,-89.32285,48.35556,0,bird,199,9.49E-01,761,47,28,0.1767228,15,11706,-34,4,670398
10020,tgb,-80.40702,43.95593,0,bird,487,-9.98E-01,980,68,11,0.3081947,43,9805,-8,3,757506.1
10209,tgb,-78.52501,45.57802,0,bird,415,3.46E-01,974,64,15,0.5495038,23,11067,-26,2,577047.6
12099,tgb,-79.84105,44.71311,0,bird,199,7.82E-01,1011,63,14,1.483695,51,10062,-1,2,671812.2
12100,tgb,-81.72711,42.65493,0,bird,199,-8.94E-01,953,80,15,0.09397267,73,9631,19,4,916796.1
12101,tgb,-79.93256,46.18714,0,bird,199,-8.11E-01,1034,65,14,0.04278775,35,11181,-14,3,508547.9
12102,tgb,-79.61925,43.13688,0,bird,199,-3.16E-01,911,72,11,0.2657932,70,9555,16,4,845746.5
12103,tgb,-81.74182,46.25771,0,bird,199,7.94E-01,889,62,16,0.2494918,31,10718,-18,5,528308.3
12104,tgb,-81.93759,46.24268,0,bird,199,-9.80E-01,896,64,17,0.7943575,32,10665,-17,2,535039.9
12105,tgb,-79.46692,43.80751,0,bird,199,-9.64E-01,824,60,13,0.386201,63,9875,12,4,770839
12106,tgb,-81.20988,44.81591,0,bird,199,-5.88E-01,1008,64,16,0.293519,52,9429,2,4,672636.1
12107,tgb,-79.0917,43.94365,0,bird,199,-1.62E-01,823,59,13,1.777659,62,9904,12,4,755535.9
12108,tgb,-80.55873,42.65144,0,bird,199,7.72E-01,1025,88,13,0.2218457,71,9542,17,2,903534.8
10210,tgb,-78.48695,45.58317,0,bird,415,-9.79E-01,968,64,15,1.453213,23,11088,-26,3,576438.7
12109,tgb,-76.9076,44.72549,0,bird,199,-7.07E-01,888,67,11,0.2651847,46,10706,-1,3,693645.3
12110,tgb,-79.70471,43.64458,0,bird,199,-9.98E-01,850,65,13,0.3525271,64,9810,12,4,789686.9
12111,tgb,-89.28508,48.41325,0,bird,199,-9.42E-01,762,47,28,0.4150949,13,11736,-35,4,665271.1
12112,tgb,-78.0708,44.32824,0,bird,199,-1.96E-01,852,64,10,0.617506,52,10212,2,4,719126.6
12113,tgb,-80.22902,45.36433,0,bird,199,5.23E-01,1127,68,20,0.4570742,45,10384,-4,2,600577.2
12114,tgb,-81.46325,46.0452,0,bird,199,9.99E-01,900,61,15,3.431301,35,10512,-13,2,545264.2
12115,tgb,-79.75205,44.96967,0,bird,199,-9.42E-01,1088,67,16,0.1456556,48,10246,-4,2,642365.1
12116,tgb,-79.9666,45.09987,0,bird,198,9.19E-01,1116,68,18,0.06961472,47,10268,-3,2,628791.6
12117,tgb,-79.62287,43.13782,0,bird,198,-7.63E-01,911,72,11,0.2657932,70,9555,16,4,845762
12118,tgb,-79.71014,43.17524,0,bird,198,8.53E-01,909,73,12,0.1870834,69,9593,16,4,841095.4
10211,tgb,-81.15264,46.79143,0,bird,413,-9.81E-01,886,58,19,0.5197966,13,11544,-37,2,458344.7
12119,tgb,-79.50558,43.77436,0,bird,198,-8.00E-01,830,61,13,0.4374519,64,9843,12,4,773792.4
12120,tgb,-81.22887,44.96061,0,bird,198,-9.50E-01,991,63,16,0.384104,51,9452,1,4,657689.4
12121,tgb,-79.67244,43.1265,0,bird,198,-8.94E-01,914,73,11,0.09281959,70,9575,16,4,846835.7
12122,tgb,-76.92352,44.7206,0,bird,198,-6.40E-01,888,67,11,0.3911878,46,10706,-1,5,694240.3
12123,tgb,-81.35656,44.4718,0,bird,198,3.16E-01,1020,65,15,0.5008051,56,9358,5,4,712204.8
12124,tgb,-79.5409,43.7898,0,bird,198,-8.83E-01,831,61,13,0.4369593,63,9855,12,4,771895.4
12125,tgb,-79.89342,43.31642,0,bird,198,-8.04E-01,901,72,12,1.236306,67,9684,15,2,826143.8
12126,tgb,-78.53104,44.02797,0,bird,198,4.78E-01,830,62,10,0.8214109,58,9917,9,2,749131.6
12127,tgb,-79.91183,42.99574,0,bird,198,-9.64E-01,959,79,11,0.1767228,70,9553,16,4,862074.1
12128,tgb,-79.67018,43.13579,0,bird,198,-9.90E-01,911,73,11,0.09281959,70,9575,16,4,845847.1
10212,tgb,-91.15,48.66667,0,bird,413,-8.91E-01,705,42,43,0.996631,5,12643,-42,3,767842.5
12129,tgb,-79.69977,43.78339,0,bird,198,-5.41E-01,844,62,13,0.2913093,63,9835,11,4,773174.7
12130,tgb,-81.24674,44.7604,0,bird,198,-9.65E-01,1008,64,16,0.2987916,53,9365,2,2,679976.3
12131,tgb,-82.13319,42.70007,0,bird,198,-8.94E-01,884,78,14,0.02320492,76,9736,21,4,917797.5
12132,tgb,-80.02082,43.24989,0,bird,198,-8.04E-01,924,75,12,1.815464,67,9659,14,2,833434.4
12133,tgb,-80.12256,43.11632,0,bird,198,-9.31E-01,952,80,11,0.2602659,68,9639,14,4,849442.7
12134,tgb,-77.79123,45.72876,0,bird,198,-8.63E-01,870,59,17,1.152921,34,11327,-14,2,569202.4
12135,tgb,-79.80111,43.64509,0,bird,198,-8.40E-01,862,65,13,0.4359724,64,9784,12,4,789938.2
12136,tgb,-80.71101,46.17337,0,bird,198,3.44E-01,955,62,14,0.2641675,35,11052,-13,2,517523.1
12137,tgb,-77.93921,44.093,0,bird,197,5.41E-01,854,66,10,0.5247449,55,10065,4,4,746495.6
12138,tgb,-79.68898,43.63035,0,bird,197,-9.81E-01,850,65,13,0.260059,65,9796,13,4,790613.3
10213,tgb,-78.84681,45.42137,0,bird,413,-9.85E-01,1029,67,13,0.6619414,27,10888,-23,3,592418.3
12139,tgb,-82.12315,42.78346,0,bird,197,-4.47E-01,884,78,14,0.01467608,74,9763,19,4,909116.3
12140,tgb,-79.58311,43.13339,0,bird,197,9.94E-01,912,72,11,0.2569345,70,9546,16,4,845689.9
12141,tgb,-82.1621,43.03593,0,bird,197,4.14E-01,884,76,14,0.2698144,71,9737,16,4,882304.3
12142,tgb,-81.14975,44.72518,0,bird,197,3.51E-01,1025,65,16,0.2612983,53,9442,3,4,682322.4
12143,tgb,-82.14778,42.80962,0,bird,197,-1.00E+00,879,77,14,0.03113266,74,9771,18,4,906742.1
12144,tgb,-79.90785,43.43267,0,bird,197,3.59E-01,890,70,13,0.9686401,66,9740,13,4,812640.3
12145,tgb,-79.68271,43.13438,0,bird,197,-9.49E-01,911,73,11,0.05291534,70,9575,16,4,845884.8
12146,tgb,-82.60116,42.03066,0,bird,197,-8.45E-01,896,80,16,0.4720255,85,9810,32,4,999302.6
12147,tgb,-77.6807,44.48381,0,bird,197,-9.49E-01,878,67,10,0.3856429,49,10406,0,5,706359.3
12148,tgb,-80.48027,42.62286,0,bird,197,-6.88E-01,1032,89,12,0.363802,72,9537,16,4,905845.4
10214,tgb,-78.52132,45.58152,0,bird,413,5.72E-02,972,64,14,0.4558947,23,11067,-26,2,576081.5
12149,tgb,-79.67879,43.13051,0,bird,197,-1.00E+00,911,73,11,0.09281959,70,9575,16,4,845865.6
12150,tgb,-79.08179,43.95572,0,bird,197,-7.14E-01,825,59,12,0.8302111,62,9912,12,2,753613.1
12151,tgb,-79.80647,46.20089,0,bird,197,9.21E-01,1035,65,14,0.1835971,35,11219,-14,3,505929.3
12152,tgb,-78.19944,44.19147,0,bird,197,3.87E-01,839,64,9,0.2739732,54,10087,5,2,733298.9
12153,tgb,-80.19363,45.35352,0,bird,197,-8.94E-01,1129,68,20,0.260059,45,10391,-5,2,602232.4
12154,tgb,-82.21366,45.69787,0,bird,197,7.87E-01,875,64,15,0.5033787,40,10000,-8,2,599208.3
12155,tgb,-79.59406,43.13176,0,bird,196,8.44E-01,912,72,11,0.2569345,70,9546,17,4,845703.3
12156,tgb,-80.45813,44.55839,0,bird,196,8.15E-01,1010,65,13,0.6729116,54,9786,2,5,692250.8
12157,tgb,-79.66757,43.12882,0,bird,196,-1.00E+00,914,73,11,0.09281959,70,9555,16,4,846817.1
12158,tgb,-81.71222,42.46748,0,bird,196,-6.55E-01,961,81,15,0.250998,76,9608,21,4,936703.3
10215,tgb,-78.51924,45.59189,0,bird,412,-8.96E-01,970,64,15,0.4558947,23,11067,-26,2,575185.6
12159,tgb,-78.46931,44.04774,0,bird,196,-9.99E-01,829,62,10,1.923271,57,9941,8,2,746627.9
12160,tgb,-82.17812,42.87922,0,bird,196,-9.98E-01,874,77,15,0.0622653,74,9763,18,4,899644.8
12161,tgb,-79.72248,42.87218,0,bird,196,-9.66E-01,979,79,12,0.2612983,72,9473,18,4,874115.6
12162,tgb,-82.23877,42.86731,0,bird,196,-1.00E+00,862,76,15,0.08105124,74,9795,18,4,901876.9
12163,tgb,-79.68058,43.64464,0,bird,196,7.81E-01,847,64,13,0.260059,65,9796,13,4,789622.3
12164,tgb,-81.39988,46.01602,0,bird,196,-8.24E-01,903,61,15,0.81714,36,10506,-13,3,546608.1
12165,tgb,-79.78548,43.0672,0,bird,195,-5.14E-01,933,76,11,0.07338035,70,9554,17,2,852917.9
12166,tgb,-79.70154,43.65637,0,bird,195,3.16E-01,847,64,13,0.3860615,64,9819,13,4,787724.8
12167,tgb,-78.98046,46.27641,0,bird,195,7.82E-02,987,64,19,1.132148,30,11340,-19,3,496795.4
12168,tgb,-82.73321,42.10007,0,bird,195,-7.67E-02,894,80,16,0.05188776,84,9848,32,4,994328.2
10216,tgb,-78.1925,45.11551,0,bird,412,-5.91E-01,926,63,12,0.4887258,29,10800,-20,2,631203.4
12169,tgb,-84.02343,46.35247,0,bird,195,-4.02E-01,928,62,19,0.3815724,33,10485,-18,4,566290.2
12170,tgb,-78.15104,44.15104,0,bird,195,8.01E-01,840,64,9,0.2189137,54,10065,5,2,737637.3
12171,tgb,-79.57378,43.1495,0,bird,195,8.57E-01,909,72,12,0.256305,70,9566,17,4,843736.5
12172,tgb,-80.52674,42.66433,0,bird,195,2.05E-01,1024,88,12,0.0886658,71,9551,16,4,901336.1
12173,tgb,-76.5627,44.58743,0,bird,195,-8.14E-01,916,69,11,0.1456556,47,10613,1,3,715784.9
12174,tgb,-79.87928,44.6814,0,bird,195,5.13E-01,1002,63,14,1.672469,52,10030,0,2,673898.1
12175,tgb,-82.24652,42.92677,0,bird,195,7.07E-01,860,76,16,0.162434,73,9782,18,4,896372.7
12176,tgb,-81.30088,44.85124,0,bird,195,-8.00E-01,988,63,16,0.173959,52,9386,2,2,670356.9
12177,tgb,-80.01456,43.24022,0,bird,195,1.89E-01,925,75,12,1.736213,68,9692,14,4,834403.3
12178,tgb,-80.23023,45.36619,0,bird,195,-5.07E-01,1125,68,20,0.4570742,45,10383,-4,2,600648.1
10217,tgb,-78.85818,45.41464,0,bird,412,-8.42E-01,1029,67,13,0.6619414,27,10898,-23,2,592377.2
12179,tgb,-79.74966,44.95269,0,bird,195,7.07E-01,1087,67,16,0.3298002,48,10232,-2,2,644304.7
12180,tgb,-79.70874,43.18708,0,bird,194,1.00E+00,907,72,12,0.1870834,69,9593,16,4,840125.5
12181,tgb,-79.71624,43.20006,0,bird,194,9.92E-01,903,72,12,0.1673326,69,9620,16,4,838206.9
12182,tgb,-79.80427,43.04075,0,bird,194,-5.81E-01,938,76,11,0.1532224,70,9553,17,4,855877.9
12183,tgb,-80.46312,45.71312,0,bird,194,5.87E-02,1059,66,16,0.2512124,42,10596,-7,5,565224.2
12184,tgb,-79.10375,43.12411,0,bird,194,2.98E-01,939,72,11,0.3525271,72,9520,16,5,846730.8
12185,tgb,-78.33448,44.27618,0,bird,194,-7.07E-01,841,62,9,0.1510991,53,10150,5,5,722527.8
12186,tgb,-79.65172,43.16468,0,bird,194,9.49E-01,907,72,12,0.173959,69,9582,16,4,841931.1
12187,tgb,-82.3772,42.8402,0,bird,194,-9.86E-01,841,75,17,0.1773312,75,9803,20,4,907196.3
12188,tgb,-79.58326,43.17488,0,bird,194,-9.58E-01,901,71,11,2.022995,70,9588,17,4,840838.6
10218,tgb,-81.51655,47.44362,0,bird,412,6.12E-17,865,53,21,0.4188397,3,11859,-48,2,399695.3
12189,tgb,-79.90843,42.94979,0,bird,194,9.49E-01,966,80,11,0.2739732,71,9543,17,4,866920.7
12190,tgb,-80.45655,42.63172,0,bird,194,-9.37E-01,1031,89,12,0.3258583,72,9542,17,4,904692
12191,tgb,-80.00692,44.50609,0,bird,194,6.20E-01,956,61,13,0.6351278,54,9932,1,2,693907.5
12192,tgb,-82.83333,42.16667,0,bird,194,-1.41E-01,890,80,17,0.02935215,84,9871,32,5,988759.8
12193,tgb,-81.20962,44.62739,0,bird,194,9.98E-01,1024,65,16,0.320359,55,9406,4,4,693589.4
12194,tgb,-79.80661,43.09095,0,bird,194,-9.65E-01,928,75,11,0.126674,70,9588,17,4,851055.7
12195,tgb,-78.35693,44.05648,0,bird,194,-9.52E-01,831,63,10,0.1103148,57,9957,7,4,746479.3
12196,tgb,-82.78282,42.16206,0,bird,194,9.28E-01,889,80,16,0.0374168,84,9857,31,4,988801.9
