siteid,spid,x,y,occ,group,age,deficit,dem,hillshade,mas,mat,r2pet,rain,slope,sseas,toxicats,tseas,vpd
22143,tgb,2739000,6233000,0,plant,2,0,888,183,1418,87,57,2393,7,15,1,53,25
22144,tgb,2739000,6291000,0,plant,2,0,1071,136,1427,81,48,2016,13,22,1,175,16
22145,tgb,2739000,6442000,0,plant,2,60,15,180,1488,143,26,1395,0,24,1,-24,38
20018,tgb,2023625,5463128,0,plant,2,0,208,244,1198,88,106,3092,29,8,1,173,17
20210,tgb,2155000,5560000,0,plant,0,111,308,180,1394,98,21,839,0,-72,0,-99,41
22146,tgb,2739000,6502400,0,plant,2,41,40,199,1531,147,32,1836,7,10,1,34,43
22147,tgb,2740000,6085000,0,plant,2,0,395,193,1397,106,34,1429,9,0,1,97,27
22148,tgb,2740000,6206000,0,plant,1,0,1116,173,1419,72,44,1763,2,5,1,118,25
22150,tgb,2740000,6240000,0,plant,2,0,614,180,1425,104,45,2014,0,13,1,-11,30
22151,tgb,2740000,6310000,0,plant,2,0,352,164,1445,121,34,1614,6,15,1,-47,29
22152,tgb,2740000,6410000,0,plant,2,66,6,179,1487,142,22,1191,0,18,1,-103,38
22153,tgb,2740000,6466000,0,plant,2,0,526,157,1498,119,39,2032,15,24,1,133,30
22154,tgb,2740600,6466200,0,plant,2,0,736,160,1496,108,43,2187,19,26,1,197,25
22156,tgb,2741000,6274000,0,plant,2,11,554,177,1437,111,32,1450,7,13,1,46,30
22157,tgb,2741000,6445000,0,plant,2,36,65,160,1489,141,29,1585,16,25,1,6,38
20212,tgb,2156800,5395500,0,plant,2,9,9,177,1232,102,34,1082,0,-17,1,159,32
22158,tgb,2741600,6006500,0,plant,2,146,154,140,1409,120,27,1049,9,-23,1,-26,38
22159,tgb,2741918,6169414,0,plant,2,49,574,174,1418,103,23,1020,4,-4,1,28,33
22160,tgb,2742000,6169000,0,plant,2,46,588,204,1418,103,23,1034,5,-4,1,38,33
22162,tgb,2742000,6178000,0,plant,2,33,820,196,1416,89,26,1109,9,0,1,93,29
22163,tgb,2742000,6254000,0,plant,2,9,475,195,1436,113,33,1521,3,11,1,-34,34
22164,tgb,2742000,6291000,0,plant,2,0,733,165,1434,101,38,1707,8,19,1,119,23
22165,tgb,2742831,6169388,0,plant,2,46,597,171,1417,102,23,1037,9,-3,1,49,33
22166,tgb,2743000,5997000,0,plant,2,76,336,120,1406,110,36,1348,14,-19,1,36,36
22167,tgb,2743000,6000000,0,plant,2,91,316,168,1406,111,33,1264,13,-19,1,26,36
22168,tgb,2743000,6097000,0,plant,2,38,73,177,1396,127,24,1084,1,0,1,-9,32
20213,tgb,2157000,5395500,0,plant,2,9,9,180,1232,102,34,1081,0,-17,1,159,32
22169,tgb,2743000,6179000,0,plant,2,24,908,179,1415,84,28,1163,7,0,1,104,27
22171,tgb,2743000,6449000,0,plant,2,26,45,223,1492,142,33,1776,16,26,1,26,39
22172,tgb,2743200,6169600,0,plant,2,58,530,175,1419,106,22,990,3,-4,1,-2,34
22173,tgb,2743200,6177100,0,plant,2,43,730,170,1418,95,24,1043,3,-2,1,71,31
22174,tgb,2744000,6183000,0,plant,2,23,957,199,1415,81,28,1173,6,1,1,115,26
22175,tgb,2744000,6227000,0,plant,2,0,1099,148,1420,75,62,2544,18,17,1,107,22
22176,tgb,2744000,6319000,0,plant,2,0,197,144,1454,128,33,1578,10,14,1,-129,32
22177,tgb,2744300,6320600,0,plant,2,0,218,173,1454,127,33,1592,8,14,1,-119,32
22178,tgb,2745000,6242000,0,plant,2,0,993,180,1424,82,53,2218,2,17,1,95,23
22179,tgb,2745100,6097100,0,plant,2,38,60,181,1392,128,24,1078,2,4,1,-29,32
20214,tgb,2157100,5670600,0,plant,2,0,799,98,1276,75,142,5103,19,49,1,147,9
22180,tgb,2745496,6457412,0,plant,2,1,400,172,1495,124,39,2045,8,26,1,91,32
22181,tgb,2746000,6199000,0,plant,2,27,898,165,1423,85,29,1205,6,1,1,74,31
22182,tgb,2746410,6457386,0,plant,2,1,361,163,1496,126,39,2045,10,26,1,81,33
22183,tgb,2746565,6172026,0,plant,2,76,501,174,1421,108,20,920,7,-4,1,-22,36
22184,tgb,2747000,6111000,0,plant,2,52,188,167,1391,121,23,1023,4,5,1,2,30
22185,tgb,2747000,6242000,0,plant,2,0,1031,122,1425,80,53,2224,18,17,1,106,22
22187,tgb,2748000,6092000,0,plant,2,10,188,222,1386,120,29,1269,16,8,1,13,29
22188,tgb,2748000,6110000,0,plant,1,56,117,180,1391,125,23,1016,0,5,1,-18,32
22189,tgb,2748000,6237000,0,plant,2,0,913,205,1427,86,52,2221,11,15,1,64,25
22190,tgb,2748000,6449000,0,plant,2,0,406,205,1492,123,41,2123,16,27,1,82,32
20215,tgb,2157200,5395500,0,plant,2,9,11,179,1232,102,34,1082,0,-17,1,159,32
22191,tgb,2748000,6457000,0,plant,2,10,182,202,1498,135,36,1953,20,25,1,38,37
22192,tgb,2748935,6191166,0,plant,2,33,886,208,1422,86,26,1114,13,1,1,74,30
22193,tgb,2749000,6150000,0,plant,2,59,321,178,1413,116,21,981,5,-3,1,-45,35
22194,tgb,2749000,6166000,0,plant,2,42,549,136,1416,105,23,1064,9,-2,1,38,34
22195,tgb,2749000,6403000,0,plant,1,36,18,180,1493,142,27,1483,0,20,1,-73,40
22196,tgb,2749000,6442000,0,plant,2,0,454,142,1490,120,41,2128,14,27,1,83,31
22197,tgb,2749000,6452000,0,plant,2,0,434,152,1493,122,42,2176,15,28,1,92,32
22198,tgb,2749000,6457000,0,plant,2,0,494,230,1495,119,42,2184,24,28,1,113,31
22199,tgb,2749100,6449600,0,plant,2,0,805,239,1490,103,48,2350,26,29,1,198,24
22200,tgb,2749358,6173776,0,plant,2,53,654,184,1420,100,22,986,6,-1,1,69,33
20216,tgb,2157348,5670569,0,plant,2,0,788,143,1276,76,141,5092,24,49,1,147,9
22201,tgb,2749500,6443300,0,plant,2,0,731,137,1489,106,46,2284,16,28,1,177,25
22203,tgb,2749700,6191600,0,plant,2,44,783,172,1425,92,25,1062,10,0,1,42,33
22204,tgb,2750000,6150000,0,plant,2,42,434,208,1410,110,24,1064,11,0,1,6,33
22205,tgb,2750000,6204000,0,plant,1,0,1100,192,1422,74,39,1576,7,5,1,118,26
22206,tgb,2750000,6210000,0,plant,2,0,1188,159,1421,69,49,1968,13,7,1,139,24
22207,tgb,2750000,6226000,0,plant,2,0,745,167,1429,96,55,2410,3,12,1,0,31
22208,tgb,2750000,6240000,0,plant,2,0,481,175,1439,112,38,1785,12,11,1,-54,35
22209,tgb,2750000,6250000,0,plant,0,15,357,180,1445,120,30,1427,0,7,0,-96,38
22210,tgb,2750000,6410000,0,plant,2,25,177,148,1491,133,30,1586,9,22,1,-31,36
22214,tgb,2751030,6168242,0,plant,2,87,462,159,1421,110,19,885,9,-3,1,-43,36
20217,tgb,2158000,5524000,0,plant,2,0,1028,244,1332,59,45,1418,29,-37,1,42,30
22216,tgb,2752000,6128500,0,plant,2,33,364,198,1398,112,28,1210,7,3,1,35,31
22218,tgb,2752000,6416000,0,plant,2,19,127,94,1491,136,33,1816,18,24,1,-52,37
22219,tgb,2752700,6403800,0,plant,2,0,849,131,1486,98,42,1964,22,26,1,180,22
22220,tgb,2752875,6201115,0,plant,2,9,957,210,1426,82,32,1323,16,2,1,85,30
22221,tgb,2753000,6026000,0,plant,2,132,138,187,1407,122,28,1106,5,-14,1,2,39
22222,tgb,2753000,6116000,0,plant,1,52,159,184,1391,123,25,1087,1,6,1,-17,32
22224,tgb,2753000,6203000,0,plant,2,0,1104,111,1423,74,37,1521,18,4,1,128,27
22225,tgb,2753000,6204000,0,plant,2,0,1195,202,1422,69,42,1669,17,5,1,149,24
22226,tgb,2753000,6486000,0,plant,2,14,71,168,1523,143,33,1855,8,16,1,15,42
22227,tgb,2753220,6180984,0,plant,2,42,740,168,1424,95,23,1040,10,-1,1,71,33
20218,tgb,2158400,5443400,0,plant,1,25,50,180,1253,101,28,958,0,-13,1,-20,36
22228,tgb,2754000,6159000,0,plant,2,81,315,201,1416,117,20,938,12,-3,1,-75,37
22229,tgb,2754000,6235500,0,plant,2,0,435,184,1441,114,39,1827,1,9,1,-74,37
22230,tgb,2754300,6494600,0,plant,2,13,107,221,1528,143,33,1853,15,14,1,25,42
22231,tgb,2755000,6458000,0,plant,2,0,176,153,1503,136,37,2020,19,23,1,27,38
22232,tgb,2755186,6153490,0,plant,2,34,515,189,1408,106,26,1141,17,2,1,47,31
22233,tgb,2756000,6010000,0,plant,2,85,259,172,1409,115,35,1362,8,-17,1,4,38
22234,tgb,2756000,6184000,0,plant,2,21,900,176,1423,85,27,1146,6,1,1,104,31
22235,tgb,2756000,6402000,0,plant,2,7,356,187,1494,123,38,1999,14,23,1,42,34
22236,tgb,2756000,6425000,0,plant,2,0,299,133,1492,127,50,2667,14,27,1,20,34
22238,tgb,2757000,6195000,0,plant,2,2,1107,185,1424,74,33,1341,11,4,1,138,28
20219,tgb,2158800,5647400,0,plant,1,0,107,230,1311,107,106,4391,13,13,1,47,27
22239,tgb,2757000,6201000,0,plant,2,0,1214,235,1423,68,38,1523,21,5,1,160,25
22240,tgb,2757000,6202000,0,plant,2,0,1301,155,1422,64,41,1634,19,6,1,181,23
22241,tgb,2757000,6210000,0,plant,2,0,1287,140,1421,65,52,2043,12,9,1,170,22
22242,tgb,2757000,6400000,0,plant,2,9,288,164,1496,127,38,2015,12,22,1,20,35
22243,tgb,2757289,6195502,0,plant,2,0,1185,218,1423,70,35,1401,15,5,1,159,26
22244,tgb,2757557,6172630,0,plant,2,82,484,210,1427,109,19,912,7,-4,1,-23,38
22245,tgb,2757600,6398700,0,plant,2,12,208,182,1497,132,38,2005,12,21,1,0,37
22246,tgb,2758000,6028000,0,plant,2,124,135,128,1406,123,28,1134,15,-11,1,42,39
22247,tgb,2758000,6140000,0,plant,2,11,579,178,1400,101,32,1347,4,5,1,109,29
22248,tgb,2758000,6142000,0,plant,2,12,587,187,1400,101,31,1324,3,6,1,109,29
20220,tgb,2160000,5500000,0,plant,2,0,930,202,1303,62,42,1349,26,-22,1,61,30
22249,tgb,2758000,6195000,0,plant,2,0,1235,184,1422,67,36,1432,3,6,1,180,25
22250,tgb,2758000,6400000,0,plant,2,0,703,184,1491,105,44,2169,25,26,1,138,27
22251,tgb,2758062,6400529,0,plant,2,0,793,211,1490,101,45,2209,13,27,1,159,25
22252,tgb,2758100,6400500,0,plant,2,0,846,193,1490,98,46,2233,16,27,1,170,24
22253,tgb,2758100,6400600,0,plant,2,0,803,222,1490,100,46,2219,14,27,1,169,24
22254,tgb,2758410,6202787,0,plant,2,0,1073,199,1427,76,35,1453,9,3,1,117,28
22255,tgb,2759000,6205000,0,plant,2,0,1100,169,1426,75,38,1560,4,4,1,117,27
22256,tgb,2760000,6012000,0,plant,2,27,547,204,1401,99,42,1600,15,-9,1,119,32
22258,tgb,2760000,6140000,0,plant,2,12,560,112,1399,103,32,1348,9,7,1,88,29
22259,tgb,2760000,6203000,0,plant,2,0,1079,183,1428,76,35,1451,1,3,1,117,28
20019,tgb,2030000,5440000,0,plant,2,0,602,217,1182,68,114,3023,28,17,1,260,9
20221,tgb,2160000,5560000,0,plant,0,122,309,180,1397,99,21,810,0,-72,0,-120,41
22260,tgb,2760000,6386000,0,plant,2,35,52,180,1501,140,30,1625,2,14,1,-33,39
22261,tgb,2760900,6386500,0,plant,2,24,199,248,1499,132,33,1771,26,16,1,9,36
22263,tgb,2761000,6217000,0,plant,2,0,1318,236,1423,64,61,2398,24,13,1,171,20
22265,tgb,2761000,6389000,0,plant,2,1,535,240,1494,114,41,2064,26,21,1,85,29
22266,tgb,2761700,6138400,0,plant,2,9,582,179,1398,101,33,1397,14,7,1,109,29
22268,tgb,2762000,6224000,0,plant,2,0,1075,178,1429,77,59,2426,10,12,1,107,25
22269,tgb,2762000,6234000,0,plant,2,0,721,236,1439,98,45,2024,24,10,1,0,31
22271,tgb,2762800,6396200,0,plant,2,15,182,201,1502,133,40,2136,19,19,1,8,38
22272,tgb,2763000,6137000,0,plant,2,5,618,179,1396,99,35,1449,8,9,1,129,28
22273,tgb,2763000,6385000,0,plant,2,4,371,227,1497,122,40,2050,21,18,1,52,32
20222,tgb,2161000,5569000,0,plant,1,55,535,196,1387,87,27,999,7,-60,1,-96,36
22274,tgb,2763334,6150516,0,plant,2,29,491,191,1404,108,28,1228,7,5,1,27,31
22277,tgb,2764000,6027000,0,plant,2,98,210,131,1404,119,30,1208,14,-8,1,63,38
22278,tgb,2764000,6225000,0,plant,2,0,1329,235,1427,63,65,2580,26,15,1,191,19
22279,tgb,2764713,6131361,0,plant,2,7,550,182,1393,103,35,1458,6,11,1,98,29
22281,tgb,2766000,6371000,0,plant,2,0,735,176,1486,102,53,2574,18,22,1,129,23
22282,tgb,2766200,6371300,0,plant,2,0,670,101,1487,106,52,2531,14,22,1,107,24
22283,tgb,2766300,6389800,0,plant,2,18,238,167,1503,130,36,1953,7,17,1,29,36
22285,tgb,2767000,6140000,0,plant,2,0,1101,96,1389,72,46,1751,21,16,1,248,19
22286,tgb,2767000,6142000,0,plant,2,0,833,177,1395,87,38,1541,15,12,1,193,24
22287,tgb,2768000,6129000,0,plant,2,0,973,224,1386,78,45,1743,28,17,1,246,21
20223,tgb,2161800,5652100,0,plant,1,0,58,182,1314,109,104,4364,0,12,1,56,28
22289,tgb,2768000,6168000,0,plant,2,20,809,183,1417,91,26,1146,19,3,1,132,30
22290,tgb,2770000,6040000,0,plant,2,72,201,153,1397,121,32,1326,10,1,1,102,37
22291,tgb,2770000,6140000,0,plant,2,0,1461,186,1385,53,55,1996,14,21,1,324,12
22292,tgb,2770000,6149000,0,plant,2,0,843,155,1398,88,36,1477,22,12,1,173,25
22295,tgb,2770000,6190000,0,plant,2,34,757,148,1444,95,26,1169,14,-5,1,41,38
22296,tgb,2770000,6250000,0,plant,2,0,617,185,1448,104,33,1555,1,7,1,-11,32
22297,tgb,2770000,6270000,0,plant,0,33,357,180,1460,120,23,1122,0,0,0,-86,35
22298,tgb,2770000,6280000,0,plant,2,12,617,178,1459,106,30,1383,2,3,1,37,29
22299,tgb,2770000,6330000,0,plant,2,0,476,190,1473,114,39,1861,2,17,1,-4,29
22300,tgb,2770141,6323269,0,plant,2,0,456,180,1470,115,36,1729,7,16,1,-15,29
20224,tgb,2163000,5397000,0,plant,2,8,10,180,1230,101,33,1072,0,-16,1,149,31
22301,tgb,2770482,6079883,0,plant,2,0,780,160,1368,86,45,1745,13,24,1,234,20
22302,tgb,2770917,6350685,0,plant,2,0,483,189,1486,115,42,2058,10,18,1,24,29
22303,tgb,2771000,6082000,0,plant,2,0,620,167,1371,95,41,1625,14,21,1,201,23
22307,tgb,2771291,6173156,0,plant,2,101,515,144,1432,108,19,898,12,-4,1,-12,39
22308,tgb,2772000,6149000,0,plant,2,0,1338,146,1391,60,48,1809,26,19,1,292,16
22309,tgb,2772000,6223000,0,plant,2,0,1327,130,1430,64,55,2163,22,10,1,191,20
22310,tgb,2773000,6142000,0,plant,2,0,1156,207,1396,70,44,1737,27,16,1,259,21
22311,tgb,2773000,6171000,0,plant,2,24,831,174,1423,90,26,1134,7,3,1,122,32
22312,tgb,2773067,6171277,0,plant,2,25,830,218,1423,90,26,1130,10,3,1,122,32
22313,tgb,2774000,6223000,0,plant,2,0,1240,126,1432,69,50,2017,21,9,1,159,23
20225,tgb,2164000,5400000,0,plant,2,7,15,181,1230,101,33,1070,0,-16,1,129,30
22314,tgb,2774000,6335000,0,plant,2,0,530,152,1477,112,42,2018,17,20,1,15,28
22315,tgb,2775000,6158000,0,plant,2,0,1438,180,1402,55,45,1722,9,16,1,304,17
22316,tgb,2775000,6297000,0,plant,2,0,620,152,1460,106,34,1562,12,11,1,17,26
22317,tgb,2777000,6275000,0,plant,2,37,367,179,1466,119,24,1136,2,-2,1,-96,34
22318,tgb,2778000,6149000,0,plant,2,0,1402,246,1406,57,51,1974,28,15,1,313,20
22320,tgb,2778200,6372900,0,plant,2,3,78,180,1511,139,35,1915,7,10,1,7,40
22322,tgb,2779800,6182976,0,plant,2,19,768,191,1449,95,28,1271,10,-5,1,51,39
22323,tgb,2780000,6171000,0,plant,2,0,1153,242,1424,72,35,1433,21,7,1,208,27
22324,tgb,2780000,6180000,0,plant,2,16,869,175,1439,89,28,1236,8,0,1,103,35
22325,tgb,2780000,6210000,0,plant,2,0,1104,125,1446,77,36,1536,11,0,1,117,32
20226,tgb,2164000,5568000,0,plant,2,0,1473,206,1328,38,58,1679,23,-10,1,149,15
22327,tgb,2781000,6169000,0,plant,2,0,1069,173,1428,77,34,1457,10,4,1,187,30
22328,tgb,2781000,6182000,0,plant,2,11,900,209,1445,87,30,1354,14,-2,1,103,37
22329,tgb,2782000,6152000,0,plant,2,0,847,94,1434,89,44,1945,28,0,1,163,35
22330,tgb,2782000,6168000,0,plant,2,0,1122,143,1428,74,36,1535,11,5,1,198,29
22332,tgb,2782000,6170000,0,plant,2,0,1181,186,1426,71,37,1527,2,7,1,219,28
22333,tgb,2782000,6182000,0,plant,2,7,936,154,1447,85,32,1419,11,-2,1,124,36
22334,tgb,2782000,6225000,0,plant,2,0,979,183,1442,84,39,1663,3,3,1,74,29
22335,tgb,2783000,6223000,0,plant,2,0,1128,204,1440,76,42,1730,23,5,1,127,27
22336,tgb,2784700,6357200,0,plant,2,0,463,195,1504,116,45,2289,7,14,1,34,33
22337,tgb,2785000,6175000,0,plant,2,14,740,248,1451,96,29,1352,33,-6,1,70,40
20228,tgb,2166000,5622000,0,plant,2,0,1380,79,1330,45,95,2985,29,-3,1,147,14
22338,tgb,2785000,6273000,0,plant,2,5,670,141,1464,101,30,1404,11,1,1,-10,29
22339,tgb,2786000,6079000,0,plant,2,66,157,189,1386,124,28,1224,7,14,1,71,36
22340,tgb,2788000,6240000,0,plant,2,0,964,182,1446,85,41,1767,20,5,1,64,26
22341,tgb,2789000,6196000,0,plant,2,10,840,155,1479,92,34,1585,6,-14,1,52,45
22342,tgb,2790000,6230000,0,plant,2,5,763,89,1450,96,33,1460,20,0,1,-9,34
22343,tgb,2790000,6330000,0,plant,2,9,418,192,1485,118,32,1602,5,21,1,-66,34
22344,tgb,2791000,6362000,0,plant,2,0,471,205,1512,116,49,2544,8,11,1,44,33
22345,tgb,2792000,6136000,0,plant,2,41,301,182,1434,119,25,1211,2,-2,1,-26,43
22346,tgb,2792000,6197000,0,plant,2,0,1104,187,1474,77,42,1875,14,-9,1,157,40
22347,tgb,2793000,6173000,0,plant,2,0,988,65,1454,83,36,1632,19,-2,1,155,37
20229,tgb,2166000,5632000,0,plant,2,0,673,208,1346,82,79,2915,34,-16,1,25,27
22348,tgb,2793000,6197000,0,plant,2,0,991,72,1479,84,39,1809,27,-12,1,104,42
22349,tgb,2793000,6238000,0,plant,2,9,678,172,1453,100,31,1408,3,0,1,-30,34
22350,tgb,2795000,6332000,0,plant,2,12,375,232,1495,120,30,1543,12,14,1,-66,36
22351,tgb,2796000,6296000,0,plant,2,22,307,186,1478,120,23,1153,2,5,1,-216,36
22352,tgb,2798800,6430400,0,plant,2,0,224,178,1526,132,34,1914,8,17,1,19,40
22353,tgb,2799177,6253765,0,plant,2,0,718,180,1458,97,35,1554,0,1,1,-29,30
22354,tgb,2799456,6198884,0,plant,2,1,659,152,1493,103,34,1711,8,-19,1,-1,50
22356,tgb,2800000,6205000,0,plant,2,0,1414,190,1472,61,54,2336,23,-4,1,242,34
22357,tgb,2800000,6263000,0,plant,2,0,685,180,1462,98,36,1622,0,2,1,-39,30
22358,tgb,2800000,6293000,0,plant,2,25,299,180,1478,120,22,1135,0,5,1,-226,36
20230,tgb,2166300,5674800,0,plant,2,0,20,165,1287,110,107,4449,2,42,1,136,22
22359,tgb,2800000,6310000,0,plant,2,12,447,84,1483,113,27,1335,19,11,1,-164,33
22360,tgb,2802000,6208000,0,plant,2,0,1469,57,1470,58,53,2285,28,-2,1,263,32
22362,tgb,2803870,6193271,0,plant,2,0,730,126,1490,99,34,1706,9,-16,1,49,47
22363,tgb,2804000,6193000,0,plant,2,0,705,182,1490,101,33,1683,3,-16,1,39,48
22365,tgb,2805000,6207000,0,plant,2,0,1071,185,1490,81,51,2404,9,-13,1,125,43
22366,tgb,2805000,6314000,0,plant,2,17,409,171,1489,115,27,1345,4,10,1,-205,34
22367,tgb,2806000,6153000,0,plant,2,83,272,178,1456,119,21,1049,1,-10,1,-116,47
22368,tgb,2806000,6253000,0,plant,2,8,736,180,1459,96,31,1397,0,1,1,-19,30
22369,tgb,2808000,6335000,0,plant,1,0,366,149,1510,120,34,1778,8,11,1,-96,37
22370,tgb,2809000,6153000,0,plant,2,101,252,173,1457,120,19,989,1,-10,1,-116,47
20231,tgb,2170000,5680000,0,plant,2,0,508,35,1290,90,120,4614,35,41,1,122,16
22371,tgb,2809158,6153794,0,plant,2,99,262,178,1458,120,20,996,1,-10,1,-126,47
22372,tgb,2810400,6344300,0,plant,0,0,279,193,1520,125,37,1969,10,6,0,-98,39
22373,tgb,2811000,6208000,0,plant,2,0,637,178,1497,105,36,1840,2,-18,1,28,50
22374,tgb,2811619,6208600,0,plant,2,0,613,177,1497,107,35,1815,1,-18,1,17,50
22376,tgb,2815000,6208000,0,plant,2,0,576,171,1497,109,34,1769,4,-17,1,36,50
22377,tgb,2815556,6244340,0,plant,2,1,683,180,1464,100,34,1551,6,0,1,-10,35
22378,tgb,2816000,6330000,0,plant,1,0,482,192,1509,112,38,1913,5,9,1,-94,34
22379,tgb,2817300,6324100,0,plant,1,0,1009,142,1497,85,50,2272,13,15,1,134,22
22380,tgb,2817643,6324576,0,plant,1,0,939,139,1499,88,49,2224,7,14,1,113,24
22381,tgb,2819000,6235000,0,plant,2,12,495,129,1474,112,30,1440,18,-7,1,-44,43
20000,tgb,2003000,5481000,0,plant,2,0,120,186,1201,91,121,3669,4,9,1,182,17
20020,tgb,2030000,5450000,0,plant,2,0,66,214,1205,94,83,2448,10,0,1,141,22
20232,tgb,2171000,5395000,0,plant,0,8,1,180,1226,102,33,1063,0,-12,0,149,31
22382,tgb,2821000,6274000,0,plant,2,0,612,198,1469,102,35,1620,7,4,1,-80,30
22383,tgb,2827000,6184000,0,plant,2,136,70,166,1495,134,18,998,4,-21,1,-71,55
22384,tgb,2827000,6245000,0,plant,2,0,1156,210,1458,76,48,2057,19,7,1,167,25
22385,tgb,2829400,6273700,0,plant,2,0,505,167,1474,108,33,1585,6,3,1,-132,33
22386,tgb,2830000,6200000,0,plant,2,43,185,207,1499,131,26,1400,12,-17,1,19,53
22387,tgb,2830000,6350000,0,plant,2,0,399,185,1530,118,45,2311,2,1,1,-76,35
22388,tgb,2831000,6244000,0,plant,2,0,1062,75,1461,81,48,2075,29,5,1,145,28
22389,tgb,2831145,6219938,0,plant,2,0,929,197,1477,90,40,1920,5,-1,1,122,37
22390,tgb,2831400,6277600,0,plant,2,0,460,159,1476,110,31,1520,6,5,1,-163,33
22391,tgb,2832000,6221000,0,plant,2,0,1000,190,1474,86,42,1944,10,0,1,144,35
20233,tgb,2171000,5532000,0,plant,2,23,588,167,1364,83,31,1088,26,-59,1,-114,40
22392,tgb,2832085,6220826,0,plant,2,0,989,177,1475,86,41,1942,9,0,1,144,36
22394,tgb,2833679,6147615,0,plant,0,173,60,184,1455,131,20,966,3,-6,0,-160,49
22395,tgb,2834000,6148000,0,plant,2,157,98,179,1454,129,21,1007,7,-5,1,-139,48
22397,tgb,2834000,6222000,0,plant,2,0,990,160,1474,86,42,1952,11,0,1,144,35
22398,tgb,2835000,6219000,0,plant,2,0,559,173,1486,111,35,1778,6,-6,1,66,44
22399,tgb,2835000,6223000,0,plant,2,0,899,176,1476,91,40,1895,3,0,1,132,37
22401,tgb,2839000,6225000,0,plant,2,0,671,190,1481,105,35,1763,7,-3,1,78,41
22402,tgb,2839000,6285000,0,plant,2,8,326,179,1479,118,25,1264,8,7,1,-226,34
22403,tgb,2842638,6140960,0,plant,2,0,520,205,1436,109,49,2181,8,8,1,96,38
22404,tgb,2843773,6246103,0,plant,2,0,786,144,1467,97,45,2085,10,3,1,90,33
20234,tgb,2171000,5683000,0,plant,2,0,3,181,1311,111,101,4325,0,22,1,146,28
22405,tgb,2844000,6246000,0,plant,2,0,772,160,1467,98,44,2072,8,3,1,90,34
22407,tgb,2845000,6133000,0,plant,2,78,26,173,1443,133,30,1413,8,0,1,-101,47
22408,tgb,2850000,6206000,0,plant,2,55,149,217,1493,134,26,1410,14,-8,1,48,51
22409,tgb,2850000,6250000,0,plant,2,0,311,162,1474,123,34,1702,21,0,1,-87,42
22410,tgb,2850057,6238701,0,plant,2,21,389,190,1479,120,28,1435,13,-4,1,-16,44
22412,tgb,2851800,6253900,0,plant,2,0,763,216,1465,99,49,2262,15,7,1,99,32
22415,tgb,2860000,6220000,0,plant,2,69,36,175,1490,140,23,1252,3,-9,1,-63,53
22416,tgb,2860000,6250000,0,plant,2,0,455,187,1472,117,34,1721,12,2,1,4,40
22417,tgb,2866000,6259000,0,plant,2,0,786,136,1461,99,52,2366,14,12,1,139,29
22418,tgb,2868000,6285000,0,plant,2,0,646,221,1477,105,42,2022,18,14,1,38,31
20235,tgb,2174000,5400800,0,plant,2,10,20,180,1225,101,33,1053,0,-10,1,119,30
22420,tgb,2870000,6265000,0,plant,2,0,781,181,1465,99,58,2629,2,13,1,139,30
22421,tgb,2870000,6283000,0,plant,2,0,1311,181,1465,70,59,2524,5,23,1,239,17
22422,tgb,2871000,6267000,0,plant,2,0,872,151,1465,94,60,2690,9,15,1,151,28
22423,tgb,2873000,6268000,0,plant,0,0,895,183,1465,93,60,2680,6,16,0,151,28
22424,tgb,2873684,6269035,0,plant,0,0,896,179,1466,93,59,2664,0,15,0,151,28
22425,tgb,2874000,6269000,0,plant,2,0,960,173,1465,89,61,2703,11,16,1,163,27
22426,tgb,2874000,6270000,0,plant,2,0,957,171,1465,89,61,2695,7,17,1,163,27
22427,tgb,2874000,6271000,0,plant,2,0,1039,140,1465,85,63,2750,9,18,1,174,25
22428,tgb,2875000,6271000,0,plant,2,0,985,189,1466,88,61,2687,4,17,1,163,26
22429,tgb,2875000,6272000,0,plant,2,0,1011,184,1466,86,61,2698,3,17,1,174,26
20236,tgb,2175000,5626000,0,plant,1,0,375,222,1399,98,57,2339,19,-61,1,-59,41
22430,tgb,2876000,6337000,0,plant,2,0,129,139,1495,132,34,1819,9,20,1,-180,33
22431,tgb,2876100,6328700,0,plant,1,0,79,184,1489,135,38,1974,1,20,1,-241,33
22433,tgb,2880000,6330000,0,plant,2,0,389,156,1483,119,43,2180,23,27,1,-86,27
22434,tgb,2880000,6340000,0,plant,2,0,137,179,1495,132,33,1734,9,22,1,-150,34
22435,tgb,2881687,6228572,0,plant,2,53,76,146,1477,139,26,1424,9,-3,1,-62,51
22436,tgb,2884000,6341000,0,plant,2,5,37,187,1493,138,30,1645,2,24,1,-142,36
22437,tgb,2890000,6310000,0,plant,2,0,391,191,1479,119,41,2058,25,24,1,-76,33
22438,tgb,2892000,6339000,0,plant,1,0,31,183,1487,139,33,1768,1,28,1,-132,36
22440,tgb,2898000,6348300,0,plant,2,2,20,189,1488,140,27,1538,2,32,1,-93,37
22441,tgb,2902000,6331000,0,plant,2,0,441,176,1477,117,51,2612,27,35,1,-15,29
20237,tgb,2176100,5542600,0,plant,2,144,333,123,1387,97,20,740,18,-76,1,-179,44
22442,tgb,2904000,6351000,0,plant,1,15,14,177,1487,141,27,1549,1,34,1,-83,36
22443,tgb,2907992,6253435,0,plant,2,0,783,201,1464,99,46,2212,7,18,1,169,35
22444,tgb,2908000,6320000,0,plant,2,0,713,196,1478,103,49,2424,12,31,1,88,30
