siteid,spid,x,y,occ,group,bcc,calc,ccc,ddeg,nutri,pday,precyy,sfroyy,slope,sradyy,swb,tavecc,topo
11643,tgb,1583320,7550,0,tree,60,0,8,2981,2.875,35,1114,0,304,20546,-240,0,14
11644,tgb,1583330,60960,0,tree,31,0,69,2869,7,35,1436,0,77,16092,-2,0,-6
11645,tgb,1583340,111750,0,tree,70,1,29,3073,10.125,32,1014,0,148,21274,-288,0,18
11646,tgb,1583350,7870,0,tree,63,0,0,2825,3,35,1165,0,358,21389,-215,0,-13
11647,tgb,1583350,8450,0,tree,89,0,10,2225,2.375,38,1370,0,407,22342,-78,-1,101
11648,tgb,1583400,90000,0,tree,75,0,25,3082,17,32,1075,0,180,14052,-59,0,30
10164,tgb,1522340,20630,0,tree,66,0,14,3278,25,29,1002,0,6,18367,-186,0,3
11649,tgb,1583410,60790,0,tree,4,0,96,2835,7,36,1444,0,36,18633,-11,0,22
11650,tgb,1583430,113050,0,tree,39,1,10,2775,19.875,33,1176,0,155,22092,-167,0,-4
11651,tgb,1583450,23650,0,tree,0,0,13,2467,17,38,1430,0,62,16598,14,0,-54
11652,tgb,1583450,55450,0,tree,58,1,10,2805,17.9375,35,1295,0,174,17174,8,0,-147
11653,tgb,1583490,60590,0,tree,4,0,96,2862,17,36,1433,0,26,18556,16,0,14
11654,tgb,1583490,61230,0,tree,56,1,44,2883,7,35,1434,0,41,17792,-9,0,-13
11655,tgb,1583550,55780,0,tree,33,1,60,2711,17,35,1333,0,157,20220,-42,0,262
11656,tgb,1583550,90150,0,tree,29,0,64,3076,24.9375,32,1075,0,30,18774,-118,0,36
11657,tgb,1583550,111650,0,tree,85,1,14,3124,7.0625,31,987,0,180,20916,-314,0,125
11658,tgb,1583600,650,0,tree,0,0,100,2204,6,36,1258,0,381,9352,4,-2,101
10165,tgb,1522370,44540,0,tree,94,0,6,3180,16.875,30,1144,0,238,19137,-217,0,220
11659,tgb,1583650,-13950,0,tree,0,0,0,1669,10.3125,36,1441,0,127,17160,-43,-4,-121
11660,tgb,1583650,47810,0,tree,4,1,96,1727,7,38,1536,0,462,6458,23,-3,209
11661,tgb,1583650,50500,0,tree,17,1,39,2052,7,37,1433,0,334,13810,15,-2,167
11662,tgb,1583670,60980,0,tree,6,1,94,2859,7,36,1440,0,79,19345,-14,0,13
11663,tgb,1583690,114750,0,tree,25,0,12,2718,38,34,1225,0,7,18609,-70,0,-3
11664,tgb,1583700,400,0,tree,0,0,100,1900,2.5,37,1371,0,297,13329,-26,-2,167
11665,tgb,1583700,21450,0,tree,4,1,96,2557,12.125,38,1402,0,246,11240,32,0,-135
11666,tgb,1583700,79550,0,tree,8,0,4,2954,25,33,1064,0,59,17287,-65,0,3
11667,tgb,1583750,-2000,0,tree,0,0,100,1888,7,37,1350,0,331,12925,2,-2,-112
11668,tgb,1583750,-1750,0,tree,2,0,98,2003,5.6875,36,1312,0,213,12574,1,-2,-130
10166,tgb,1522550,21020,0,tree,92,0,8,3290,25,29,1001,0,10,18298,-187,0,0
11669,tgb,1583750,8120,0,tree,73,0,14,2887,7,35,1147,0,299,21390,-223,0,-44
11670,tgb,1583770,8270,0,tree,92,0,8,2715,7,36,1201,0,362,21466,-177,0,-22
11671,tgb,1583780,139410,0,tree,33,0,66,3159,12,34,1105,0,321,10164,-11,0,-101
11672,tgb,1583790,8370,0,tree,100,0,0,2634,4.5,36,1230,0,397,21707,-164,0,-12
11673,tgb,1583800,7860,0,tree,33,0,29,3057,3,35,1095,0,300,21446,-282,0,-60
11674,tgb,1583800,79500,0,tree,39,0,48,2934,25,33,1076,0,30,18347,-78,0,25
11675,tgb,1583830,112280,0,tree,31,1,68,2881,7.3125,33,1106,0,264,21220,-210,0,51
11676,tgb,1583850,60890,0,tree,10,0,46,2866,17,36,1437,0,40,17961,22,0,12
11677,tgb,1583880,8100,0,tree,66,0,14,2966,3.75,35,1124,0,324,21266,-238,0,-53
11678,tgb,1583890,58350,0,tree,23,1,21,2831,7,36,1383,0,333,9251,23,0,36
10167,tgb,1522600,20540,0,tree,23,0,8,3278,25,29,1001,0,6,18239,-183,0,0
11679,tgb,1583900,8400,0,tree,87,0,6,2711,6.25,36,1205,0,381,21513,-182,0,-22
11680,tgb,1583900,143050,0,tree,50,0,6,3310,9,33,1016,0,256,11397,-74,1,-140
11681,tgb,1583910,142950,0,tree,100,1,0,3219,8,34,1058,0,325,10217,-35,1,-72
11682,tgb,1583950,46920,0,tree,39,1,47,1656,7,39,1567,0,405,22522,9,-3,90
11683,tgb,1583970,7980,0,tree,46,0,23,3099,3,34,1083,0,315,21365,-287,0,-58
11684,tgb,1583980,2630,0,tree,2,0,92,2932,7,33,1028,0,349,20324,-312,0,-71
11685,tgb,1584050,7950,0,tree,15,0,4,3238,3,34,1041,0,389,20319,-276,0,-136
11686,tgb,1584050,8650,0,tree,100,0,0,2616,7,36,1236,0,388,20074,-121,0,-12
11687,tgb,1584050,55950,0,tree,0,0,0,2922,17,35,1278,0,3,17587,-36,0,-36
11688,tgb,1584050,108370,0,tree,39,0,60,3148,22.6875,31,991,0,49,18925,-223,0,55
10168,tgb,1522620,44640,0,tree,98,0,2,3186,17,30,1148,0,217,21478,-269,0,157
11689,tgb,1584050,111950,0,tree,85,1,14,3059,7,32,1025,0,290,22757,-305,0,4
11690,tgb,1584050,112950,0,tree,0,1,0,2731,17.875,33,1208,0,41,19384,-116,0,25
11691,tgb,1584050,117950,0,tree,31,1,25,2389,17,36,1452,0,117,20370,-4,-1,-13
11692,tgb,1584050,119950,0,tree,8,1,79,1764,11.75,40,1866,0,236,11497,37,-3,96
11693,tgb,1584110,8180,0,tree,89,0,10,3039,3,35,1101,0,350,21897,-264,0,-68
11694,tgb,1584120,8300,0,tree,72,0,27,2932,3,35,1137,0,324,22162,-255,0,-39
11695,tgb,1584200,46850,0,tree,45,1,47,1769,7,39,1540,0,394,22082,3,-3,-60
11696,tgb,1584210,108400,0,tree,83,0,17,3199,18.3125,31,960,0,227,19612,-235,0,20
11697,tgb,1584250,-13950,0,tree,0,0,94,1784,12,35,1378,0,56,16327,-29,-3,-123
11698,tgb,1584300,1050,0,tree,0,0,100,2077,6,37,1304,0,415,8365,16,-2,209
10016,tgb,1500345,17735,0,tree,100,0,0,3354,24,27,1051,0,14,18234,-194,0,19
10169,tgb,1522740,20700,0,tree,85,0,8,3287,25,29,1001,0,5,18265,-184,0,-3
11699,tgb,1584350,1250,0,tree,0,0,100,2273,6.875,36,1233,0,390,8792,11,-1,42
11700,tgb,1584350,9350,0,tree,56,0,0,2511,5.1875,37,1284,0,414,21415,-113,-1,-168
11701,tgb,1584350,21200,0,tree,6,0,69,2309,12,38,1462,0,258,11012,39,-1,-81
11702,tgb,1584360,53010,0,tree,17,1,83,2750,7,35,1268,0,334,11410,12,0,-77
11703,tgb,1584370,8300,0,tree,8,0,4,3126,6.5,34,1087,0,304,21623,-270,0,-43
11704,tgb,1584370,64690,0,tree,31,0,68,2892,21.9375,36,1416,0,205,17747,59,0,10
11705,tgb,1584400,8350,0,tree,15,0,10,3063,5,35,1091,0,344,18791,-213,0,-45
11706,tgb,1584450,20950,0,tree,6,0,50,2102,12,39,1523,0,302,11100,38,-1,20
11707,tgb,1584500,18000,0,tree,0,1,0,1803,12.25,40,1605,0,348,11771,40,-2,-135
11708,tgb,1584520,141800,0,tree,0,1,0,2528,24,37,1406,0,92,16211,14,0,83
10170,tgb,1522820,20750,0,tree,94,0,6,3290,25,29,1002,0,4,18322,-186,0,-3
11709,tgb,1584530,21130,0,tree,2,0,79,2208,12,38,1492,0,369,9606,38,-1,-30
11710,tgb,1584550,-14750,0,tree,0,0,50,1697,7,35,1426,0,280,16062,-7,-4,-68
11711,tgb,1584550,18400,0,tree,50,1,0,1839,10,39,1592,0,397,12285,23,-2,-145
11712,tgb,1584570,112000,0,tree,77,1,4,3154,7.3125,31,984,0,323,23038,-334,0,-29
11713,tgb,1584600,86050,0,tree,56,0,37,2895,24,33,1146,0,45,18464,-57,0,48
11714,tgb,1584620,58020,0,tree,0,1,0,2928,17,35,1343,0,27,17879,-7,0,-79
11715,tgb,1584640,8590,0,tree,17,0,39,3202,7.9375,34,1062,0,196,20701,-281,0,-104
11716,tgb,1584680,144050,0,tree,100,1,0,3286,8,33,1027,0,256,13180,-103,1,-262
11717,tgb,1584700,18660,0,tree,48,1,27,1893,11.875,39,1574,0,371,11868,40,-2,-123
11718,tgb,1584700,86300,0,tree,60,0,39,2895,24,33,1144,0,41,17642,-46,0,45
10171,tgb,1522850,20430,0,tree,85,0,8,3267,25,29,1004,0,11,18298,-181,0,-2
11719,tgb,1584720,92300,0,tree,48,0,45,3175,17,31,1039,0,131,16542,-126,0,33
11720,tgb,1584850,8830,0,tree,0,0,0,3105,7,34,1081,0,349,18355,-198,0,-37
11721,tgb,1584850,18990,0,tree,0,0,0,1984,13,39,1552,0,133,13637,57,-2,-174
11722,tgb,1584850,24350,0,tree,10,0,83,2390,7,38,1450,0,172,14805,4,-1,-154
11723,tgb,1584900,92650,0,tree,39,0,17,3239,17,31,1006,0,117,16534,-148,0,-12
11724,tgb,1584940,21240,0,tree,0,0,100,2321,7.375,38,1468,0,527,8399,16,-1,-325
11725,tgb,1584950,15550,0,tree,0,1,0,963,0,44,1987,2,208,14653,0,-6,-95
11726,tgb,1584980,19510,0,tree,85,0,14,1943,7.75,39,1564,0,293,13929,24,-2,-175
11727,tgb,1585050,-8050,0,tree,0,0,6,1589,2.6875,37,1467,0,514,20563,-13,-4,38
11728,tgb,1585050,-4550,0,tree,0,0,0,1161,2.25,42,1705,1,362,16128,7,-5,184
10172,tgb,1522950,20700,0,tree,4,0,2,3278,25,29,1005,0,14,18212,-181,0,-3
11729,tgb,1585050,-4250,0,tree,0,0,0,1161,3.5,42,1715,1,358,9342,19,-5,234
11730,tgb,1585050,8350,0,tree,25,0,31,3439,12,33,987,0,122,18949,-305,1,-67
11731,tgb,1585050,111950,0,tree,0,0,0,3281,17,31,932,0,56,19674,-310,0,-79
11732,tgb,1585050,119950,0,tree,94,1,6,2028,12,38,1698,0,227,21763,24,-2,14
11733,tgb,1585050,127950,0,tree,81,1,19,2361,21.875,37,1551,0,192,13122,42,-1,1
11734,tgb,1585100,-4650,0,tree,0,0,0,1190,2,41,1694,1,369,21443,7,-5,149
11735,tgb,1585100,-3250,0,tree,6,0,94,1833,6.625,37,1377,0,189,15350,-17,-3,-123
11736,tgb,1585100,112250,0,tree,58,1,41,3023,7,32,1052,0,318,22588,-277,0,22
11737,tgb,1585100,143080,0,tree,62,1,37,3246,8,34,1056,0,254,10783,-49,1,-199
11738,tgb,1585120,20550,0,tree,23,1,58,2033,7,39,1529,0,408,13176,16,-2,-59
10173,tgb,1522950,22100,0,tree,100,0,0,3305,25,29,1004,0,16,18362,-187,0,-3
11739,tgb,1585130,20230,0,tree,33,0,66,2053,7.6875,39,1524,0,365,10948,24,-2,-134
11740,tgb,1585150,86250,0,tree,12,0,87,2954,25,33,1119,0,58,17683,-54,0,9
11741,tgb,1585160,57900,0,tree,62,0,31,2755,7,36,1406,0,286,15925,1,0,-125
11742,tgb,1585180,58280,0,tree,35,1,58,2572,6.5625,37,1485,0,450,17561,0,-1,640
11743,tgb,1585180,146930,0,tree,75,1,25,3086,12,34,1130,0,163,15243,-92,0,-168
11744,tgb,1585200,-3250,0,tree,8,0,60,1879,4.1875,37,1360,0,140,14430,-11,-3,-128
11745,tgb,1585200,19000,0,tree,0,0,100,1994,13,39,1550,0,119,12727,57,-2,-191
11746,tgb,1585230,19910,0,tree,85,0,2,2114,7.625,38,1506,0,272,10319,24,-1,-200
11747,tgb,1585230,76700,0,tree,4,0,2,2971,16.9375,33,1091,0,146,21612,-138,0,-9
11748,tgb,1585250,21600,0,tree,2,0,98,2496,7,37,1405,0,200,11227,0,0,-199
10174,tgb,1522980,19960,0,tree,100,0,0,3261,25,29,1006,0,15,18210,-174,0,-1
11749,tgb,1585250,58380,0,tree,0,1,94,2656,6.75,37,1464,0,538,5239,20,-1,-13
11750,tgb,1585290,58170,0,tree,100,0,0,2633,7,36,1452,0,331,21351,-34,-1,-10
11751,tgb,1585300,26350,0,tree,0,1,69,1740,7,40,1626,0,193,13218,23,-3,38
11752,tgb,1585330,58450,0,tree,27,1,73,2762,7.25,36,1422,0,337,12405,14,0,-85
11753,tgb,1585420,112450,0,tree,75,1,25,3026,7,32,1059,0,199,21308,-273,0,4
11754,tgb,1585430,58080,0,tree,52,0,48,2629,7,37,1452,0,255,14176,-1,-1,-131
11755,tgb,1585450,-4650,0,tree,10,0,15,1486,2.8125,39,1525,0,422,18422,-4,-4,-273
11756,tgb,1585450,93500,0,tree,35,0,33,3278,25,31,987,0,52,18142,-173,0,-16
11757,tgb,1585540,76630,0,tree,44,0,12,2937,17,34,1123,0,62,17098,-62,0,30
11758,tgb,1585550,10150,0,tree,17,0,83,2610,7.1875,37,1256,0,379,18312,-75,0,-39
10175,tgb,1523070,20100,0,tree,100,0,0,3258,25,29,1009,0,16,18239,-178,0,0
11759,tgb,1585550,27200,0,tree,0,1,100,1881,7,40,1606,0,225,12757,23,-2,-14
11760,tgb,1585550,93150,0,tree,52,0,35,3233,17,31,1009,0,104,16272,-143,0,-8
11761,tgb,1585590,-9920,0,tree,2,1,92,2036,7,34,1226,0,407,15941,-50,-2,-128
11762,tgb,1585650,10850,0,tree,0,0,19,2067,7,39,1462,0,349,21679,-20,-2,-16
11763,tgb,1585650,57600,0,tree,90,1,10,2234,7,38,1557,0,400,21299,0,-2,243
11764,tgb,1585750,4150,0,tree,0,0,100,2400,6,36,1232,0,373,9036,2,-1,111
11765,tgb,1585750,8950,0,tree,10,0,2,3445,0,33,988,0,137,20335,-365,1,-67
11766,tgb,1585800,4250,0,tree,0,0,100,2539,7,35,1183,0,469,7157,21,0,47
11767,tgb,1585800,27400,0,tree,0,0,100,1936,16.375,40,1598,0,159,14196,54,-2,-53
11768,tgb,1585850,-4750,0,tree,6,0,31,1815,2.9375,37,1358,0,408,18361,-41,-3,-262
10176,tgb,1523150,45320,0,tree,27,0,4,3199,23,30,1135,0,195,20450,-244,0,-24
11769,tgb,1585870,50659,0,tree,8,0,79,2114,11.5,37,1439,0,112,14709,19,-2,-153
11770,tgb,1585880,51350,0,tree,29,1,70,1988,7,37,1466,0,369,19837,-1,-2,146
11771,tgb,1585900,4150,0,tree,0,0,100,2369,6,36,1240,0,378,8802,7,-1,105
11772,tgb,1585950,-4900,0,tree,0,0,100,1908,4.3125,36,1314,0,271,17318,-58,-2,-15
11773,tgb,1586000,4300,0,tree,0,0,100,2466,7,36,1207,0,342,9544,-12,-1,50
11774,tgb,1586000,24500,0,tree,27,0,73,2257,13.3125,38,1482,0,162,13344,41,-1,-181
11775,tgb,1586000,51240,0,tree,21,1,79,1963,7,37,1477,0,416,18234,-3,-2,-8
11776,tgb,1586010,21550,0,tree,44,1,12,2236,17.125,38,1473,0,511,17605,49,-1,-171
11777,tgb,1586010,51030,0,tree,6,0,25,2066,7,37,1454,0,353,16507,-4,-2,-162
11778,tgb,1586050,24450,0,tree,10,0,71,2251,10.125,38,1486,0,268,10104,46,-1,-168
10177,tgb,1523160,20220,0,tree,100,0,0,3258,25,29,1011,0,15,18291,-177,0,1
11779,tgb,1586050,112950,0,tree,94,1,6,3019,7,32,1068,0,302,20670,-239,0,-3
11780,tgb,1586050,132950,0,tree,0,1,0,2372,17,37,1536,0,31,18622,49,-1,-14
11781,tgb,1586100,-16575,0,tree,0,0,0,1392,13,36,1556,0,273,15604,29,-5,-123
11782,tgb,1586100,2250,0,tree,6,0,31,3081,3,32,961,0,373,16850,-358,0,-196
11783,tgb,1586100,3950,0,tree,2,0,98,2145,14.25,37,1321,0,344,9611,26,-2,148
11784,tgb,1586110,60440,0,tree,14,1,23,2918,17.9375,36,1412,0,252,11280,50,0,-77
11785,tgb,1586150,4100,0,tree,0,0,100,2195,6,37,1306,0,326,9941,5,-1,123
11786,tgb,1586150,21630,0,tree,39,0,41,2227,15.125,38,1470,0,293,17875,8,-1,-168
11787,tgb,1586150,24250,0,tree,0,1,100,1983,7,39,1562,0,388,11319,24,-2,-42
11788,tgb,1586150,56000,0,tree,12,1,87,2289,7,37,1471,0,378,14725,20,-1,9
10178,tgb,1523270,19980,0,tree,100,0,0,3252,25,29,1014,0,13,18265,-175,0,2
11789,tgb,1586150,57700,0,tree,98,1,2,2178,7,38,1584,0,337,22463,-4,-2,27
11790,tgb,1586250,24750,0,tree,6,0,94,2227,17,38,1494,0,249,17979,28,-1,-134
11791,tgb,1586280,61200,0,tree,0,0,19,2722,7.625,37,1504,0,303,14040,5,0,50
11792,tgb,1586380,51540,0,tree,0,0,100,1947,7,37,1477,0,128,17563,2,-2,-209
11793,tgb,1586400,51640,0,tree,2,0,73,1885,7,38,1491,0,351,21530,11,-3,-37
11794,tgb,1586420,113100,0,tree,100,1,0,3154,7.625,32,1010,0,366,22084,-302,0,-74
11795,tgb,1586440,73500,0,tree,0,0,0,2823,17,35,1244,0,130,18788,-23,0,125
11796,tgb,1586480,51030,0,tree,2,1,98,1727,7,38,1543,0,269,17401,4,-3,146
11797,tgb,1586480,51340,0,tree,0,0,88,1927,7,38,1484,0,97,14340,7,-2,-209
11798,tgb,1586500,38400,0,tree,0,1,100,1780,12,39,1664,0,245,21627,34,-3,16
10017,tgb,1500345,17800,0,tree,100,0,0,3354,24,27,1051,0,17,17965,-189,0,14
10179,tgb,1523330,45600,0,tree,100,0,0,3092,17.5,30,1196,0,242,22110,-242,0,18
11799,tgb,1586540,50930,0,tree,2,1,35,1775,7,38,1534,0,234,18480,4,-3,-147
11800,tgb,1586550,-8850,0,tree,0,0,94,2258,7.75,33,1129,0,196,12574,-56,-2,136
11801,tgb,1586570,106850,0,tree,41,0,58,3143,24.8125,31,1026,0,51,17580,-163,0,27
11802,tgb,1586590,2730,0,tree,4,0,21,2536,3,35,1146,0,419,21527,-202,-1,39
11803,tgb,1586650,-8850,0,tree,17,1,15,2291,7.125,33,1116,0,125,13607,-84,-1,-147
11804,tgb,1586650,5950,0,tree,0,0,0,3502,12,32,902,0,108,15035,-279,1,-71
11805,tgb,1586710,2330,0,tree,4,0,46,2708,2,34,1077,0,414,18775,-249,0,325
11806,tgb,1586750,11150,0,tree,0,0,100,2268,6.6875,38,1398,0,326,22606,-64,-1,26
11807,tgb,1586750,107010,0,tree,66,0,27,3127,24.1875,32,1034,0,44,17605,-158,0,32
11808,tgb,1586750,140430,0,tree,60,0,39,3074,12,34,1147,0,281,11485,-20,0,-54
10180,tgb,1523400,53980,0,tree,48,0,52,2429,12,34,1488,0,205,21621,-60,0,2
11809,tgb,1586810,107050,0,tree,79,0,21,3131,23.5,32,1032,0,21,18216,-188,0,36
11810,tgb,1586820,-3570,0,tree,0,1,63,1873,7,37,1322,0,381,20529,-53,-3,145
11811,tgb,1586820,2480,0,tree,0,0,63,2619,2,34,1112,0,128,16524,-187,0,125
11812,tgb,1586820,113550,0,tree,100,1,0,2896,7.0625,33,1143,0,400,22029,-184,0,53
11813,tgb,1586850,49750,0,tree,4,1,8,1454,7,39,1637,0,377,8621,7,-4,2
11814,tgb,1586910,-3290,0,tree,0,1,88,1823,7,37,1346,0,347,18365,-27,-3,145
11815,tgb,1586910,61040,0,tree,83,1,4,2758,18,37,1467,0,433,21576,23,0,-52
11816,tgb,1586940,2510,0,tree,17,1,83,2727,3,34,1060,0,334,17683,-187,0,-16
11817,tgb,1586950,84400,0,tree,31,0,68,2941,17,33,1106,0,41,19071,-106,0,48
11818,tgb,1587000,61050,0,tree,48,1,2,2789,18,37,1452,0,421,21380,15,0,-147
10181,tgb,1523450,45750,0,tree,94,0,0,3162,17,30,1151,0,174,16462,-163,0,-147
11819,tgb,1587050,24850,0,tree,0,0,100,2155,17,39,1520,0,118,14210,44,-1,-137
11820,tgb,1587050,44950,0,tree,2,1,4,2627,17.5,38,1407,0,188,12927,46,0,-54
11821,tgb,1587050,121550,0,tree,25,1,25,2040,18,38,1726,0,49,17820,45,-2,2
11822,tgb,1587150,27950,0,tree,0,1,100,1696,12,41,1707,0,286,22055,38,-3,15
11823,tgb,1587150,42950,0,tree,0,1,38,1918,12,39,1594,0,352,15929,38,-2,137
11824,tgb,1587150,121400,0,tree,19,1,19,1991,12,38,1766,0,156,15415,38,-2,61
11825,tgb,1587220,140200,0,tree,66,1,33,2946,15,35,1198,0,235,12832,-6,0,-43
11826,tgb,1587250,140430,0,tree,71,1,23,3098,12,34,1133,0,179,13576,-64,0,-136
11827,tgb,1587250,144250,0,tree,88,0,0,3256,12,34,1049,0,300,11007,-33,1,-114
11828,tgb,1587280,2980,0,tree,0,0,38,2504,5.6875,35,1152,0,337,21102,-172,-1,157
10182,tgb,1523550,55850,0,tree,2,1,98,1944,17,36,1767,0,120,20818,30,-2,38
11829,tgb,1587350,12050,0,tree,2,0,98,1701,6.3125,41,1649,0,293,22050,11,-3,167
11830,tgb,1587350,12250,0,tree,2,0,73,1562,5.75,42,1706,0,369,21843,14,-3,188
11831,tgb,1587350,144410,0,tree,4,1,2,3335,27,33,1020,0,44,16851,-158,1,-140
11832,tgb,1587380,140450,0,tree,75,1,25,3037,12,34,1173,0,305,16821,-85,0,-67
11833,tgb,1587410,144250,0,tree,81,0,19,3298,20.4375,33,1027,0,240,12602,-39,1,-125
11834,tgb,1587430,140080,0,tree,50,1,50,2832,12,35,1261,0,303,10273,15,0,-20
11835,tgb,1587450,24850,0,tree,8,0,85,2064,17,39,1549,0,47,14911,44,-2,-149
11836,tgb,1587470,145150,0,tree,89,1,10,2998,12.125,35,1183,0,258,12157,-8,0,-15
11837,tgb,1587490,11650,0,tree,0,0,75,2107,7,39,1468,0,447,22987,-11,-2,45
11838,tgb,1587500,32050,0,tree,8,1,85,2191,7.625,40,1585,0,328,10899,31,-1,-7
10183,tgb,1524100,54400,0,tree,21,0,54,2519,12,33,1430,0,198,21017,-79,0,125
11839,tgb,1587500,78300,0,tree,39,0,60,2877,17,34,1139,0,75,19924,-94,0,62
11840,tgb,1587550,12000,0,tree,4,0,96,1880,7,40,1560,0,431,20516,14,-2,124
11841,tgb,1587550,12200,0,tree,0,0,100,1715,7,41,1640,0,369,21697,15,-3,181
11842,tgb,1587550,27950,0,tree,12,1,75,1572,12,41,1755,0,348,21636,37,-3,199
11843,tgb,1587590,11050,0,tree,35,0,2,2744,3,36,1222,0,377,22786,-169,0,-44
11844,tgb,1587650,12050,0,tree,0,0,100,1874,7,40,1567,0,399,21292,9,-2,71
11845,tgb,1587670,107150,0,tree,33,0,66,3086,24,32,1055,0,47,19147,-174,0,42
11846,tgb,1587720,11030,0,tree,44,0,6,2819,3,35,1193,0,378,22950,-191,0,125
11847,tgb,1587750,144050,0,tree,62,0,37,3238,12,34,1062,0,353,9178,-17,1,-121
11848,tgb,1587750,144150,0,tree,33,0,54,3332,21.9375,33,1022,0,110,13477,-91,1,-200
10184,tgb,1524250,46300,0,tree,94,0,0,3077,17,30,1191,0,286,22679,-234,0,2
11849,tgb,1587790,1110,0,tree,0,0,100,2488,7,35,1113,0,339,17547,-159,-1,84
11850,tgb,1587800,12250,0,tree,0,0,100,1852,7,40,1579,0,400,18612,18,-2,6
11851,tgb,1587850,12050,0,tree,2,0,98,2032,7,39,1500,0,337,19630,1,-2,-39
11852,tgb,1587870,12020,0,tree,0,0,94,2090,7,39,1479,0,344,21305,-3,-2,-29
11853,tgb,1587890,99460,0,tree,92,0,2,3360,17,31,964,0,1,18433,-239,0,0
11854,tgb,1587900,12250,0,tree,0,0,100,1971,7.0625,40,1527,0,413,17719,21,-2,-93
11855,tgb,1587950,-5350,0,tree,2,1,98,1946,7,35,1251,0,313,10064,1,-2,152
11856,tgb,1587950,141750,0,tree,85,1,14,3219,12.8125,34,1066,0,335,20186,-187,1,-133
11857,tgb,1587970,54580,0,tree,62,0,6,1770,7,38,1530,0,339,16715,18,-3,-97
11858,tgb,1587990,11950,0,tree,2,0,67,2146,7.1875,39,1454,0,352,20998,-5,-1,-66
10185,tgb,1524650,56350,0,tree,29,1,70,1995,17,36,1732,0,106,19805,28,-2,60
11859,tgb,1588010,144150,0,tree,37,0,62,3286,13.9375,34,1049,0,307,10398,-4,1,-127
11860,tgb,1588020,114470,0,tree,92,1,8,2898,7.3125,33,1172,0,305,22445,-200,0,38
11861,tgb,1588040,144180,0,tree,33,0,66,3250,11.875,34,1064,0,319,10152,-24,1,-97
11862,tgb,1588050,6950,0,tree,0,0,0,3520,7.3125,32,897,0,159,15065,-281,1,-175
11863,tgb,1588050,11950,0,tree,12,0,37,2245,6.125,38,1409,0,415,18616,8,-1,-126
11864,tgb,1588050,117950,0,tree,27,0,17,2580,13,35,1394,0,166,21185,-53,0,-87
11865,tgb,1588050,118950,0,tree,35,1,2,1994,17,38,1751,0,110,20699,43,-2,111
11866,tgb,1588050,132950,0,tree,60,0,39,2369,18,37,1542,0,219,12167,50,-1,-36
11867,tgb,1588090,37560,0,tree,0,1,100,1676,7,40,1737,0,413,11441,8,-3,-90
11868,tgb,1588150,-5450,0,tree,6,1,75,1860,7,36,1285,0,332,9724,12,-3,136
10186,tgb,1524720,55330,0,tree,81,0,12,2516,13,33,1422,0,241,20072,-59,0,-64
11869,tgb,1588150,141320,0,tree,66,1,33,3222,12,34,1087,0,340,16643,-112,1,-112
11870,tgb,1588160,6910,0,tree,0,0,38,3393,7,32,942,0,438,9481,-46,1,-178
11871,tgb,1588170,54970,0,tree,29,0,21,1839,7,38,1526,0,325,16565,19,-3,-60
11872,tgb,1588200,10550,0,tree,23,0,64,3514,12,32,962,0,191,20777,-343,1,-121
11873,tgb,1588210,121950,0,tree,23,1,27,2080,18,38,1719,0,72,16963,49,-2,-22
11874,tgb,1588250,29950,0,tree,12,1,12,1918,7,40,1665,0,248,16484,23,-2,-53
11875,tgb,1588250,30100,0,tree,10,1,8,1905,7,41,1668,0,283,16027,23,-2,-36
11876,tgb,1588250,141450,0,tree,73,1,27,3101,11,34,1133,0,292,11594,-25,0,241
11877,tgb,1588260,54260,0,tree,8,1,92,1785,7,38,1520,0,409,9164,24,-3,-131
11878,tgb,1588290,108850,0,tree,41,0,58,3208,16.9375,31,997,0,305,9618,-34,0,44
10187,tgb,1525050,51950,0,tree,42,0,2,2938,12,31,1234,0,104,19562,-191,0,-9
11879,tgb,1588310,141170,0,tree,43,1,56,3083,11.375,34,1157,0,365,15475,-50,0,-35
11880,tgb,1588330,146770,0,tree,85,0,14,2919,12,35,1208,0,263,14885,-44,0,-220
11881,tgb,1588340,-2260,0,tree,6,0,19,2797,7,32,935,0,247,15666,-167,0,-125
11882,tgb,1588350,121850,0,tree,66,1,27,2016,12,38,1759,0,192,13112,38,-2,26
11883,tgb,1588370,108950,0,tree,73,0,27,3281,17,31,966,0,292,10520,-57,0,2
11884,tgb,1588380,54520,0,tree,6,1,56,1830,7,38,1515,0,393,8877,24,-3,-107
11885,tgb,1588380,146790,0,tree,68,0,31,2977,15.75,35,1186,0,181,15142,-28,0,-175
11886,tgb,1588400,7100,0,tree,6,0,87,3381,7,32,940,0,321,11171,-112,1,-137
11887,tgb,1588410,12230,0,tree,6,0,75,1956,7,40,1548,0,305,21759,5,-2,140
11888,tgb,1588450,11650,0,tree,2,0,4,2268,3.875,38,1413,0,269,22172,-31,-1,304
10188,tgb,1525050,55950,0,tree,33,1,10,2335,12,34,1520,0,270,20852,-25,-1,-13
11889,tgb,1588550,54750,0,tree,0,1,100,1892,7,38,1505,0,407,9041,23,-3,-78
11890,tgb,1588580,10650,0,tree,46,0,35,3527,12,32,955,0,138,20308,-338,1,-162
11891,tgb,1588630,38780,0,tree,43,1,37,1826,12.0625,39,1675,0,485,19415,46,-3,49
